ID,ride_time,ride_lat,ride_lon,alight_lat,alight_lon,dispatch_time,type
9495,1258,37.36622238,127.10794067,37.36525345,127.12071991,0,0
9496,1261,37.45229721,127.16035461,37.45741272,127.16893768,0,0
9497,1259,37.43037081,127.1291902,37.42591086,127.10039854,0,0
9498,1261,37.43694471,127.12812847,37.44291994,127.13578116,0,0
9499,1229,37.52073518,126.92865665,37.36016431,127.12187581,0,0
9500,1262,37.39728546,127.11117554,37.38843918,127.1244812,0,0
9501,1265,37.42907066,127.14854323,37.44218867,127.17865287,0,0
9502,1246,37.40098556,127.10256265,37.35040012,127.207499,0,0
9503,1268,37.44320445,127.13564141,37.4479407,127.14054207,0,0
9504,1233,37.5070343,127.02584076,37.34397507,127.10572052,0,0
9505,1256,37.35063171,127.10905457,37.45561981,127.16231537,0,0
9506,1259,37.41234342,127.12904949,37.4429642,127.15553322,0,0
9507,1255,37.41189194,127.13043213,37.35370636,127.1631546,0,0
9508,1254,37.4123338,127.12930507,37.49596105,127.06803791,0,0
9509,1255,37.40137288,127.10601783,37.44825593,127.17141972,0,0
9510,1271,37.4336383,127.13326318,37.44383562,127.12714569,0,0
9511,1271,37.42821272,127.09360229,37.44617098,127.10368626,0,0
9512,1268,37.44234467,127.13121033,37.43040085,127.09922791,0,0
9513,1269,37.44401682,127.15469701,37.44210308,127.13580705,0,0
9514,1263,37.45227423,127.16017185,37.44844371,127.12996709,0,0
9515,1272,37.45701981,127.16326141,37.44083786,127.13921356,0,0
9516,1264,37.44100615,127.13210715,37.43522572,127.16595755,0,0
9517,1271,37.45438296,127.16113594,37.4396642,127.16364449,0,0
9518,1275,37.41234373,127.12904128,37.42915064,127.14887109,0,0
9519,1277,37.38353729,127.12380981,37.39017105,127.12667084,0,0
9520,1273,37.43028259,127.1293869,37.42760849,127.14483643,0,0
9521,1264,37.32503321,127.07648916,37.36664755,127.10622571,0,0
9522,1270,37.40446091,127.12158966,37.36414337,127.10176849,0,0
9523,1270,37.39609528,127.1109848,37.43224335,127.12923431,0,0
9524,1273,37.44406891,127.15470886,37.382267,127.09531403,0,0
9525,1278,37.43330184,127.13154815,37.42980437,127.151498,0,0
9526,1275,37.36753562,127.10746311,37.33573474,127.11971904,0,0
9527,1281,37.42929487,127.14947747,37.43850256,127.16274213,0,0
9528,1280,37.43648378,127.16467016,37.43093024,127.12939396,0,0
9529,1271,37.41232624,127.12816914,37.45071764,127.16590456,0,0
9530,1273,37.44429875,127.14300071,37.39770562,127.11283674,0,0
9531,1269,37.4432926109374,127.140161776868,37.4747368630652,127.134492367793,0,0
9532,1279,37.39754015,127.10965227,37.38611054,127.12120587,0,0
9533,1281,37.44098215,127.16440483,37.43901832,127.13809992,0,0
9534,1286,37.43790666,127.16600545,37.43768135,127.15959205,0,0
9535,1275,37.44292895,127.13860158,37.44158366,127.17839429,0,0
9536,1290,37.44162498,127.13637851,37.43954493,127.13964296,0,0
9537,1284,37.44306943,127.15340677,37.43375075,127.13383273,0,0
9538,1288,37.37659073,127.1062851,37.36641693,127.1058197,0,0
9539,1279,37.4601059,127.16605377,37.44834518,127.13327789,0,0
9540,1278,37.44438251,127.12847845,37.47238556,127.14635841,0,0
9541,1285,37.38928223,127.12423706,37.36955261,127.14574432,0,0
9542,1282,37.50175476,127.11013794,37.47177124,127.13713074,0,0
9543,1289,37.38682556,127.12595367,37.43224716,127.12923431,0,0
9544,1288,37.43203807,127.12924858,37.43272111,127.15056235,0,0
9545,1281,37.37827682,127.11321259,37.3584137,127.16712952,0,0
9546,1292,37.43325043,127.13090515,37.44769669,127.14077759,0,0
9547,1295,37.44178169,127.14965927,37.43880175,127.13275942,0,0
9548,1289,37.40260724,127.10060293,37.37345241,127.13241439,0,0
9549,1285,37.44147738,127.13644466,37.41346835,127.13046837,0,0
9550,1290,37.44551441,127.16267949,37.41277904,127.12606003,0,0
9551,1297,37.4438324,127.1304245,37.43526077,127.13935852,0,0
9552,1275,37.44190928,127.15003702,37.56316852,127.19283316,0,0
9553,1260,37.43750357,127.15990344,37.65568058,127.29850209,0,0
9554,1244,37.38856948,127.12432281,37.67940673,126.76648788,0,0
9555,1300,37.43155629,127.12931718,37.43817646,127.1304044,0,0
9556,1299,37.35041839,127.10901345,37.34522642,127.11351832,0,0
9557,1292,37.43991994,127.16203908,37.4726793,127.14619816,0,0
9558,1293,37.38412776,127.12422621,37.4550908,127.16172349,0,0
9559,1285,37.36620425,127.10808809,37.4578408,127.16424007,0,0
9560,1288,37.41233946,127.12913197,37.37365507,127.23024601,0,0
9561,1305,37.45844477,127.16439223,37.44998401,127.1552012,0,0
9562,1301,37.43246216,127.12919143,37.43769627,127.15960871,0,0
9563,1289,37.49245513,127.11833738,37.41532915,127.12256952,0,0
9564,1299,37.37062168,127.11444572,37.39257491,127.05944827,0,0
9565,1310,37.45341952,127.16067586,37.44469886,127.14820828,0,0
9566,1303,37.41223146,127.1288614,37.44027643,127.14952145,0,0
9567,1238,37.38996334,127.09197361,37.52047543,126.88323356,0,0
9568,1298,37.44302549,127.13079734,37.37305589,127.13376307,0,0
9569,1309,37.43377304,127.13369751,37.44766235,127.14073181,0,0
9570,1300,37.48394909,127.10415474,37.41145109,127.09493472,0,0
9571,1302,37.39623186,127.11133176,37.37391335,127.06826786,0,0
9572,1297,37.36774445,127.10830688,37.39028168,127.23459625,0,0
9573,1305,37.45419359,127.1497297,37.43503724,127.1378985,0,0
9574,1312,37.44792312,127.1581358,37.44622847,127.14144679,0,0
9575,1307,37.36837006,127.11492157,37.33937454,127.09687042,0,0
9576,1304,37.44743729,127.13879395,37.4414711,127.18091583,0,0
9577,1313,37.43935921,127.16142733,37.43324379,127.13125028,0,0
9578,1312,37.39710236,127.11303711,37.4169426,127.12683105,0,0
9579,1306,37.41978118,127.10368081,37.35827103,127.12464637,0,0
9580,1319,37.4450787110731,127.157736668106,37.4496675718773,127.164750513614,0,0
9581,1315,37.45806761,127.15866344,37.44384603,127.13534559,0,0
9582,1308,37.40742493,127.09091187,37.45190811,127.1641922,0,0
9583,1297,37.4011933,127.10609054,37.62847991,127.15351221,0,0
9584,1323,37.44295166,127.13576571,37.44489916,127.14762517,0,0
9585,1317,37.36639528,127.10808809,37.34170775,127.1273593,0,0
9586,1311,37.38874435,127.12406158,37.33557892,127.17868042,0,0
9587,1318,37.44094849,127.14698029,37.47932053,127.12551117,0,0
9588,1318,37.40085983,127.11184692,37.43554306,127.13964844,0,0
9589,1306,37.49979782,127.03315735,37.37311554,127.13505554,0,0
9590,1317,37.43036476,127.12945667,37.43370318,127.16593057,0,0
9591,1306,37.4122046,127.12864869,37.37997564,127.1733437,0,0
9592,1296,37.43233109,127.12924957,37.47397232,127.24441528,0,0
9593,1320,37.38578033,127.12533569,37.44377518,127.15494537,0,0
9594,1324,37.43222294,127.12922225,37.44681862,127.15983105,0,0
9595,1295,37.37745402,127.11341108,37.16647148,127.12928631,0,0
9596,1326,37.40056013,127.09541744,37.39295146,127.06905493,0,0
9597,1323,37.44717026,127.13795471,37.45048904,127.16398621,0,0
9598,1325,37.43947583,127.12613659,37.40350439,127.11677588,0,0
9599,1330,37.36224952,127.11482377,37.36596729,127.1080881,0,0
9600,1326,37.41201221,127.12952361,37.38921742,127.13795251,0,0
9601,1322,37.42987823,127.0963974,37.45493698,127.15400696,0,0
9602,1332,37.38760331,127.11390886,37.39682644,127.11227571,0,0
9603,1334,37.4467675896097,127.167936604986,37.4398092988302,127.172975462647,0,0
9604,1318,37.45800939,127.12677727,37.6016422,127.14816988,0,0
9605,1327,37.41223526,127.1282959,37.4442749,127.14923859,0,0
9606,1334,37.45488739,127.16579437,37.43086624,127.1293335,0,0
9607,1325,37.43117627,127.12908845,37.39172515,127.23130544,0,0
9608,1336,37.44413932,127.15494726,37.44853365,127.14328209,0,0
9609,1335,37.43357377,127.15974153,37.45151209,127.16883589,0,0
9610,1332,37.43836975,127.16937256,37.45052719,127.16411591,0,0
9611,1338,37.45361328,127.12395477,37.43957138,127.12877655,0,0
9612,1340,37.45215988,127.16030884,37.45462418,127.1661911,0,0
9613,1325,37.38471503,127.12190151,37.4468984,127.1369795,0,0
9614,1336,37.36614227,127.108284,37.36556625,127.12535858,0,0
9615,1327,37.41032103,127.13681091,37.45615486,127.16772866,0,0
9616,1328,37.39664675,127.10965891,37.36503743,127.11364367,0,0
9617,1287,37.4320488,127.12918091,37.69695282,126.75352478,0,0
9618,1339,37.43218871,127.12922713,37.44663996,127.13610437,0,0
9619,1344,37.43542099,127.13985443,37.43328857,127.13134766,0,0
9620,1329,37.40094074,127.11052573,37.31646404,127.08808234,0,0
9621,1341,37.43192291,127.1289444,37.45583725,127.16876984,0,0
9622,1336,37.43293639,127.12974525,37.4082649,127.21628473,0,0
9623,1343,37.43919754,127.12823486,37.4224968,127.10592651,0,0
9624,1335,37.39623247,127.11145291,37.36512342,127.07099177,0,0
9625,1346,37.44651031,127.16569519,37.44026566,127.16235352,0,0
9626,1344,37.41223391,127.12885978,37.43999122,127.13219967,0,0
9627,1321,37.46346755,127.12701421,37.31256276,127.08961544,0,0
9628,1327,37.40269089,127.10942841,37.39923477,127.27451324,0,0
9629,1326,37.40126038,127.10600281,37.23900223,127.06118011,0,0
9630,1343,37.44098282,127.14728546,37.47770309,127.14758301,0,0
9631,1350,37.44392258,127.14187023,37.43370358,127.13066035,0,0
9632,1344,37.44486227,127.15906971,37.41613168,127.13626282,0,0
9633,1352,37.41235056,127.12885977,37.43077819,127.1294124,0,0
9634,1340,37.40275943,127.100568,37.44132594,127.16981393,0,0
9635,1349,37.45950962,127.16636471,37.43356982,127.1294968,0,0
9636,1335,37.39119339,127.23226929,37.42567444,127.06934357,0,0
9637,1328,37.39597168,127.11107307,37.28652544,127.05785668,0,0
9638,1339,37.39717786,127.11278713,37.32484359,127.1174081,0,0
9639,1348,37.43355323,127.1298547,37.44050509,127.16243398,0,0
9640,1349,37.44827848,127.14167827,37.45877091,127.15849534,0,0
9641,1350,37.43348312,127.12969208,37.45521164,127.16664124,0,0
9642,1333,37.43143463,127.1290741,37.56135941,127.18173981,0,0
9643,1337,37.43366623,127.13046018,37.37019541,126.93697619,0,0
9644,1356,37.43139707,127.12933736,37.43616448,127.13398562,0,0
9645,1351,37.36617563,127.10808809,37.38056691,127.10487216,0,0
9646,1340,37.39623258,127.111474,37.4430724,127.16149203,0,0
9647,1349,37.44616058,127.16476722,37.42982183,127.14455452,0,0
9648,1337,37.40268949,127.10084467,37.53857901,127.08833547,0,0
9649,1347,37.4396426332043,127.161736643313,37.4406842935701,127.1368173531,0,0
9650,1335,37.39519119,127.10942078,37.26080322,126.95301819,0,0
9651,1348,37.37014824,127.12310613,37.35259427,127.16481183,0,0
9652,1331,37.40397618,127.10643055,37.32050177,126.84289904,0,0
9653,1356,37.44263077,127.15473175,37.43295288,127.16384888,0,0
9654,1358,37.44048691,127.17668152,37.4385643,127.16056061,0,0
9655,1360,37.45460258,127.16066068,37.45061474,127.16473439,0,0
9656,1348,37.43567276,127.13933563,37.37935257,127.29711914,0,0
9657,1353,37.4322255,127.12895213,37.38705856,127.07471678,0,0
9658,1344,37.38706672,127.1257279,37.29215774,127.15190815,0,0
9659,1367,37.35991254,127.1069775,37.36832527,127.10594236,0,0
9660,1360,37.43623836,127.15812694,37.4020495,127.22329073,0,0
9661,1362,37.44329756,127.13979864,37.41877888,127.12829113,0,0
9662,1357,37.43286972,127.16414187,37.40520137,127.12155434,0,0
9663,1356,37.40118408,127.10599518,37.41132355,127.12661743,0,0
9664,1363,37.4435009429943,127.140795106283,37.4334787820953,127.135170141008,0,0
9665,1356,37.43773703,127.15965217,37.41328235,127.15062372,0,0
9666,1319,37.41268118,127.09738797,37.62724193,126.83730239,0,0
9667,1364,37.41233827,127.12918839,37.43002149,127.09649859,0,0
9668,1344,37.40241001,127.1086829,37.24142687,127.0532716,0,0
9669,1366,37.44492318,127.1585625,37.41335199,127.15063263,0,0
9670,1369,37.41139034,127.13892569,37.39114748,127.13376845,0,0
9671,1352,37.37179184,127.11412048,37.34352493,127.06372833,0,0
9672,1356,37.43308273,127.13045439,37.38895683,127.29254543,0,0
9673,1334,37.38280106,127.12122345,37.53820038,126.71920013,0,0
9674,1364,37.41232585,127.12824823,37.43368064,127.15497113,0,0
9675,1365,37.45150119,127.168785,37.433315,127.20427723,0,0
9676,1365,37.41233312,127.12932311,37.45741541,127.16889743,0,0
9677,1373,37.44876376,127.1330468,37.44840263,127.1268303,0,0
9678,1366,37.43761063,127.15953827,37.43375778,127.13369751,0,0
9679,1365,37.44342804,127.1427536,37.43538666,127.16159058,0,0
9680,1356,37.3806441,127.11502922,37.35303565,126.92505261,0,0
9681,1363,37.41232776,127.13045962,37.35027131,127.10881347,0,0
9682,1368,37.44171906,127.16410828,37.44645691,127.13738251,0,0
9683,1375,37.44280309,127.15517074,37.42981709,127.15172986,0,0
9684,1372,37.43316549,127.13085547,37.45604678,127.1602498,0,0
9685,1346,37.52842631,126.96921665,37.36347301,127.11861474,0,0
9686,1374,37.36373381,127.10596524,37.33552135,127.09701581,0,0
9687,1356,37.40238465,127.10331253,37.51628823,126.91342896,0,0
9688,1356,37.35481769,127.11843151,37.2537322,127.06614875,0,0
9689,1367,37.4621582,127.17086792,37.33602905,127.10413361,0,0
9690,1377,37.40095844,127.10618563,37.43289917,127.12886618,0,0
9691,1373,37.4304649116391,127.135942358425,37.4368815389842,127.160894981837,0,0
9692,1359,37.44637299,127.16538239,37.35506439,127.11764526,0,0
9693,1379,37.4294964,127.1303181,37.43420684,127.16275867,0,0
9694,1377,37.3991794,127.12719208,37.39313547,127.07220399,0,0
9695,1386,37.44881087,127.15878682,37.46116329,127.16742486,0,0
9696,1383,37.44017029,127.1320343,37.43994522,127.14021301,0,0
9697,1380,37.41213947,127.12886256,37.38983286,127.13955283,0,0
9698,1380,37.41623568,127.11590645,37.44578916,127.1332447,0,0
9699,1367,37.53895855,127.08292926,37.44878519,127.13110664,0,0
9700,1376,37.40052414,127.10627747,37.43767548,127.1272049,0,0
9701,1366,37.50207662,127.0248229,37.44312236,127.14288301,0,0
9702,1385,37.43984831,127.15940564,37.44328748,127.13976639,0,0
9703,1390,37.45290598,127.16044257,37.45081101,127.16571919,0,0
9704,1379,37.44158443,127.12730607,37.51502678,127.06696183,0,0
9705,1385,37.33405663,127.09936953,37.36276127,127.1059814,0,0
9706,1383,37.41224289,127.13285065,37.44592285,127.13384247,0,0
9707,1385,37.39622966,127.11089736,37.39057005,127.09770859,0,0
9708,1388,37.44067654,127.14662414,37.43337345,127.13191563,0,0
9709,1366,37.36571199,127.10808811,37.2421291,127.0590364,0,0
9710,1389,37.4391593028284,127.161272757292,37.4445037146153,127.148242282421,0,0
9711,1389,37.43233212,127.12893904,37.43328198,127.16419144,0,0
9712,1389,37.43043994,127.12944896,37.4330608,127.15521692,0,0
9713,1395,37.4328934,127.12953697,37.4423382,127.12581853,0,0
9714,1387,37.43214348,127.12923357,37.44661596,127.16686058,0,0
9715,1391,37.43341446,127.13205719,37.42488861,127.10205078,0,0
9716,1389,37.36297989,127.10588837,37.39365387,127.11001587,0,0
9717,1399,37.43231583,127.12928009,37.43442154,127.13402557,0,0
9718,1396,37.44071651,127.13185814,37.42921373,127.13146373,0,0
9719,1373,37.51596433,127.04175481,37.44541223,127.16388956,0,0
9720,1394,37.43999488,127.12866983,37.41978128,127.13693548,0,0
9721,1369,37.40393849,127.10967576,37.58392689,126.878228,0,0
9722,1392,37.44197464,127.13831329,37.44564819,127.16322327,0,0
9723,1375,37.38812162,127.12064953,37.26183788,127.14286562,0,0
9724,1389,37.35070187,127.1090096,37.44312785,127.15124718,0,0
9725,1385,37.3834337,127.12124725,37.39470317,126.97879019,0,0
9726,1395,37.44483585,127.16035181,37.43004018,127.12824884,0,0
9727,1383,37.3998351,127.11124619,37.35837297,127.32495056,0,0
9728,1397,37.43762207,127.13315582,37.40985489,127.1255722,0,0
9729,1398,37.43907161,127.12775582,37.43512447,127.14866037,0,0
9730,1398,37.41233133,127.1293708,37.41254577,127.09890051,0,0
9731,1383,37.40207728,127.11176172,37.26344499,127.09735092,0,0
9732,1397,37.40240979,127.11146387,37.41973555,127.13616531,0,0
9733,1402,37.44614827,127.16470629,37.43513965,127.17060384,0,0
9734,1387,37.44698715,127.12693024,37.61351013,127.1620636,0,0
9735,1391,37.37679571,127.112849,37.33022419,127.10079503,0,0
9736,1403,37.43326569,127.13150787,37.42974091,127.15145111,0,0
9737,1390,37.37616518,127.1056411,37.45623342,127.16991881,0,0
9738,1404,37.43232142,127.12920838,37.44565406,127.1327839,0,0
9739,1400,37.364254,127.10694885,37.38047791,127.13201904,0,0
9740,1406,37.4323082,127.12892151,37.43112564,127.13643646,0,0
9741,1410,37.4423003,127.13647263,37.44352067,127.1405338,0,0
9742,1388,37.43213272,127.12902069,37.36823273,127.16247559,0,0
9743,1405,37.41949973,127.13130343,37.43862808,127.16061193,0,0
9744,1369,37.40101369,127.10608227,37.66401495,126.769704,0,0
9745,1408,37.44491577,127.1591568,37.4464798,127.1414032,0,0
9746,1406,37.43218482,127.12922768,37.45180602,127.17038492,0,0
9747,1404,37.43316311,127.13084393,37.44296027,127.15552438,0,0
9748,1402,37.39802551,127.11121368,37.43231201,127.1292038,0,0
9749,1409,37.43231172,127.12894148,37.44495174,127.1583252,0,0
9750,1380,37.38538361,127.1248703,37.49962616,126.75180817,0,0
9751,1410,37.43229502,127.12921199,37.41453847,127.1486688,0,0
9752,1385,37.41196273,127.12952361,37.51541762,127.11105129,0,0
9753,1398,37.39984331,127.10440849,37.26593672,127.2197801,0,0
9754,1402,37.44895521,127.16499456,37.39059366,127.11559969,0,0
9755,1416,37.44253193,127.13725953,37.44470081,127.1479776,0,0
9756,1395,37.36277639,127.11422975,37.33708982,127.2509321,0,0
9757,1417,37.44591814,127.16392044,37.44039953,127.17041746,0,0
9758,1399,37.37968445,127.11684418,37.37327957,127.2302475,0,0
9759,1410,37.4426453926466,127.14906449954,37.4501370135317,127.13561458285,0,0
9760,1417,37.44566653,127.16313877,37.43909719,127.16554924,0,0
9761,1396,37.36213038,127.10598529,37.39609418,126.95093839,0,0
9762,1403,37.49940109,127.02677917,37.3886795,127.07543182,0,0
9763,1401,37.40187967,127.10966697,37.35609461,126.91747928,0,0
9764,1406,37.42885208,127.09431458,37.46310806,127.16954803,0,0
9765,1413,37.44274525,127.13798549,37.44826223,127.15798184,0,0
9766,1416,37.43222046,127.12911987,37.39178848,127.11726379,0,0
9767,1395,37.39977646,127.10858154,37.38653183,126.92212677,0,0
9768,1414,37.43228531,127.12893677,37.43098068,127.20993805,0,0
9769,1420,37.43955994,127.1413269,37.43515778,127.12879944,0,0
9770,1406,37.3826811,127.12107449,37.39848741,127.2697701,0,0
9771,1421,37.44136518,127.13332289,37.44512297,127.13796892,0,0
9772,1425,37.44199275,127.14341611,37.44252315,127.13722942,0,0
9773,1392,37.39532852,127.10933685,37.3600235,126.73170471,0,0
9774,1425,37.44141192,127.14368772,37.44319876,127.13564421,0,0
9775,1412,37.48821233,127.10227353,37.39920198,127.12191879,0,0
9776,1410,37.40133701,127.10565756,37.38712388,127.22842797,0,0
9777,1423,37.44297039,127.13874068,37.42147189,127.11672368,0,0
9778,1417,37.38766479,127.12225342,37.34535599,127.18214417,0,0
9779,1413,37.41254218,127.12952634,37.3577544,127.16290364,0,0
9780,1406,37.39623044,127.11105257,37.3054922,127.07980689,0,0
9781,1423,37.43809665,127.16003803,37.44039578,127.14595122,0,0
9782,1412,37.39700165,126.98638444,37.40682511,127.13084968,0,0
9783,1412,37.39623156,127.11127198,37.2180303,127.07995887,0,0
9784,1402,37.40218735,127.11183167,37.32948685,126.85025024,0,0
9785,1408,37.2528574,127.07822106,37.3938535,127.11308458,0,0
9786,1415,37.44089675,127.16309424,37.40777853,127.26762804,0,0
9787,1410,37.50099324,127.02614139,37.45427757,127.1310793,0,0
9788,1426,37.39488983,127.11312103,37.40805435,127.1211853,0,0
9789,1429,37.44958878,127.16110992,37.45585251,127.16830444,0,0
9790,1413,37.42884445,127.13363647,37.43287277,127.24160004,0,0
9791,1429,37.44148816,127.14365253,37.44141315,127.13348792,0,0
9792,1430,37.44037746,127.12997402,37.44863407,127.13310824,0,0
9793,1387,37.40209579,127.11166382,37.01153564,127.2544632,0,0
9794,1411,37.3941441,127.10969267,37.56438538,127.19100269,0,0
9795,1431,37.43225441,127.12921777,37.44422899,127.14918189,0,0
9796,1432,37.44183044,127.16431099,37.45250724,127.17179024,0,0
9797,1432,37.44180952,127.14974166,37.44410792,127.15844243,0,0
9798,1429,37.41032565,127.13047356,37.36673801,127.10808808,0,0
9799,1425,37.38359451,127.1498642,37.44272232,127.13805389,0,0
9800,1425,37.41031265,127.12597656,37.44977951,127.17230988,0,0
9801,1429,37.4580508540468,127.126809081873,37.4495925724242,127.133745149972,0,0
9802,1415,37.48684218,127.01515691,37.35005083,127.10606238,0,0
9803,1429,37.43703079,127.12670135,37.45433044,127.16491699,0,0
9804,1437,37.44984387,127.13472565,37.44138164,127.13155422,0,0
9805,1434,37.38528231,127.12075841,37.42883582,127.13311149,0,0
9806,1424,37.42729964,127.14265969,37.45630237,127.16744745,0,0
9807,1424,37.3868481,127.12597153,37.44591609,127.13437201,0,0
9808,1424,37.5100275,127.10906103,37.396194,127.11772142,0,0
9809,1435,37.41234018,127.12913543,37.44009817,127.13708075,0,0
9810,1437,37.41124725,127.13048553,37.44659805,127.13591766,0,0
9811,1421,37.43198013,127.12925683,37.38651309,127.2957681,0,0
9812,1434,37.38391876,127.23048401,37.42747879,127.15065765,0,0
9813,1435,37.43204183,127.12924804,37.35173067,127.1639177,0,0
9814,1436,37.44147823,127.13644428,37.36414318,127.15940878,0,0
9815,1431,37.41194153,127.1260376,37.30560303,127.08921051,0,0
9816,1437,37.44949707,127.12679987,37.63080079,127.14987066,0,0
9817,1438,37.39981839,127.10855399,37.59248558,127.14079865,0,0
9818,1,37.44055939,127.1468277,37.43858337,127.16516113,0,0
9819,0,37.39984805,127.11696226,37.38685775,127.12492926,0,0
9820,4,37.432724,127.16575623,37.43911743,127.16559601,0,0
9821,4,37.44224548,127.15399933,37.44620132,127.16441345,0,0
9822,3,37.43315123,127.13078636,37.44400762,127.155294,0,0
9823,5,37.44084167,127.14677429,37.43352127,127.13273621,0,0
9824,6,37.442379,127.13725281,37.44670868,127.15789795,0,0
9825,7,37.41233385,127.12649744,37.41863993,127.13550553,0,0
9826,6,37.41312014,127.13047102,37.41273049,127.0982284,0,0
9827,10,37.44438614,127.15582034,37.4414623,127.12734742,0,0
9828,0,37.4419759522939,127.150186714812,37.3451043227752,127.113470274355,0,0
9829,11,37.43214711,127.12923305,37.44357147,127.13547232,0,0
9830,4,37.44195557,127.13509369,37.47375488,127.14738464,0,0
9831,6,37.37213688,127.12391337,37.35607392,127.14675376,0,0
9832,4,37.38472748,127.12187958,37.41587448,127.20402527,0,0
9833,5,37.43041229,127.12923431,37.49834442,127.11685181,0,0
9834,2,37.4401247,127.13213704,37.35459959,127.16624828,0,0
9835,13,37.44643558,127.16603307,37.44495707,127.17943313,0,0
9836,15,37.44352356,127.14054333,37.43433012,127.13676057,0,0
9837,2,37.44035339,127.14559937,37.39273834,127.2282486,0,0
9838,13,37.37767662,127.11315074,37.38651546,127.12633148,0,0
9839,16,37.41128313,127.13046519,37.41583353,127.13243676,0,0
9840,21,37.43321845,127.13112026,37.44367815,127.12716685,0,0
9841,20,37.44313389,127.13927593,37.44522953,127.13136185,0,0
9842,21,37.42982365,127.12014171,37.43863348,127.12398365,0,0
9843,20,37.36239036,127.10811116,37.33205108,127.11372181,0,0
9844,11,37.44523239,127.16178131,37.36301422,127.12841034,0,0
9845,18,37.36644509,127.10808808,37.31325334,127.11225372,0,0
9846,21,37.44286669,127.16720686,37.41285416,127.14250574,0,0
9847,23,37.36293919,127.15905098,37.37701945,127.13432789,0,0
9848,8,37.48415756,127.1047287,37.44984055,127.15933228,0,0
9849,26,37.4400491,127.12885108,37.4496238,127.13397793,0,0
9850,11,37.43483353,127.13876343,37.43016052,127.24752808,0,0
9851,16,37.35062782,127.10901199,37.39471928,127.12339393,0,0
9852,31,37.4404068,127.14569855,37.45582581,127.16831207,0,0
9853,30,37.38446403,127.1235553,37.36793019,127.1431744,0,0
9854,34,37.43829727,127.16932678,37.43421936,127.16023254,0,0
9855,34,37.44381892,127.14152394,37.44537037,127.13181232,0,0
9856,29,37.41055772,127.13047356,37.45082722,127.16579858,0,0
9857,38,37.43783188,127.14089203,37.44107819,127.13265991,0,0
9858,36,37.44052887,127.13033295,37.39176559,127.11717224,0,0
9859,42,37.45231628,127.15999603,37.44180679,127.14954376,0,0
9860,42,37.44363935,127.14092403,37.44031972,127.14961982,0,0
9861,30,37.33925094,127.10893776,37.45149132,127.16873893,0,0
9862,40,37.35001093,127.11041104,37.33700898,127.1163234,0,0
9863,32,37.38862707,127.12400735,37.34057688,127.18478153,0,0
9864,39,37.43769073,127.14398956,37.44179535,127.16231537,0,0
9865,42,37.43229172,127.12921246,37.44699083,127.13728506,0,0
9866,41,37.38647597,127.12534809,37.40962346,127.13542826,0,0
9867,46,37.4426918,127.15274811,37.45016098,127.15544891,0,0
9868,44,37.44635835,127.16568099,37.45082127,127.1513565,0,0
9869,38,37.44138336,127.17837524,37.47383881,127.13716125,0,0
9870,43,37.36703694,127.10690207,37.33171376,127.12203884,0,0
9871,43,37.44031143,127.13204193,37.42974854,127.15144348,0,0
9872,53,37.45664978,127.1554184,37.45668411,127.15542603,0,0
9873,50,37.4321791,127.1292285,37.4413205,127.13158276,0,0
9874,32,37.43856165,127.15107632,37.3586076,127.16397736,0,0
9875,48,37.39232281,127.14908616,37.38674905,127.12504602,0,0
9876,51,37.43133163,127.12926483,37.45629501,127.16149902,0,0
9877,51,37.44579909,127.14611182,37.41407696,127.15870138,0,0
9878,53,37.43029404,127.13027191,37.4369812,127.14739227,0,0
9879,44,37.4320016,127.12898134,37.37790823,127.22728038,0,0
9880,53,37.41145224,127.13046245,37.3712947,127.10805392,0,0
9881,46,37.38690186,127.1248703,37.45081329,127.13802338,0,0
9882,36,37.41206046,127.13843807,37.35525665,126.93329822,0,0
9883,49,37.44481493,127.15949587,37.39185499,127.23572499,0,0
9884,57,37.43786377,127.14061441,37.44576328,127.16343954,0,0
9885,60,37.43201828,127.1291275,37.44407272,127.13530731,0,0
9886,56,37.38877487,127.12380981,37.36485672,127.13160706,0,0
9887,57,37.43231558,127.12920908,37.43512886,127.16518117,0,0
9888,63,37.36631194,127.10808809,37.3706718,127.12192367,0,0
9889,65,37.44501569,127.15779641,37.43376348,127.15543023,0,0
9890,63,37.35001134,127.1105317,37.32923162,127.11473398,0,0
9891,63,37.43224106,127.12921967,37.43611702,127.16069905,0,0
9892,66,37.44617081,127.14150238,37.44458771,127.15245819,0,0
9893,68,37.37524194,127.13998926,37.38685476,127.12368767,0,0
9894,70,37.47247696,127.14343262,37.48652267,127.14308167,0,0
9895,69,37.43514743,127.1646264,37.43269075,127.21003839,0,0
9896,74,37.37496372,127.11142293,37.35080771,127.10900618,0,0
9897,76,37.42901153,127.14730532,37.43152742,127.12932129,0,0
9898,70,37.43302536,127.13278198,37.40573502,127.2315979,0,0
9899,75,37.38639984,127.12543268,37.3696923,127.14290467,0,0
9900,77,37.44116708,127.16063755,37.43499567,127.17887222,0,0
9901,80,37.43050003,127.12945557,37.44079971,127.14395142,0,0
9902,81,37.4334315,127.13221349,37.44050095,127.13039095,0,0
9903,76,37.38680827,127.1249824,37.34505012,127.17959683,0,0
9904,77,37.41268158,127.1305542,37.35380936,127.14313507,0,0
9905,86,37.36521587,127.10809065,37.36582631,127.1284277,0,0
